model,scenario,variable,glb,nor
'IPSL-CM6A-LR','ssp126','npp',4.532552029,1.162437919
'IPSL-CM6A-LR','ssp126','npp',7.326025104,1.183950459
'IPSL-CM6A-LR','ssp126','npp',7.573422645,1.358748109
'IPSL-CM6A-LR','ssp126','npp',6.468671262,1.48310967
'IPSL-CM6A-LR','ssp126','npp',3.537135036,1.347056079
'IPSL-CM6A-LR','ssp126','npp',7.095588345,1.352978077
'IPSL-CM6A-LR','ssp126','npp',4.50902839,1.204935799
'IPSL-CM6A-LR','ssp126','npp',4.215775978,1.214002296
'IPSL-CM6A-LR','ssp126','npp',6.72637034,1.265685562
'IPSL-CM6A-LR','ssp126','npp',5.162423158,1.587646074
'IPSL-CM6A-LR','ssp126','npp',6.679791838,1.42065545
'IPSL-CM6A-LR','ssp126','npp',5.325372156,1.979938005
'IPSL-CM6A-LR','ssp126','npp',4.661317585,1.714719568
'IPSL-CM6A-LR','ssp126','npp',3.782570657,1.47646638
'IPSL-CM6A-LR','ssp126','npp',7.95230836,1.585420061
'IPSL-CM6A-LR','ssp126','npp',6.545384604,1.725807137
'IPSL-CM6A-LR','ssp126','npp',8.117037559,1.310529409
'IPSL-CM6A-LR','ssp126','npp',9.178678368,1.648478557
'IPSL-CM6A-LR','ssp126','npp',4.430706862,1.49661495
'IPSL-CM6A-LR','ssp126','npp',7.539236133,1.660389679
'IPSL-CM6A-LR','ssp126','npp',7.918107849,1.776889976
'IPSL-CM6A-LR','ssp126','npp',4.746129051,1.038131747
'IPSL-CM6A-LR','ssp126','npp',8.193980575,1.510655878
'IPSL-CM6A-LR','ssp126','npp',8.267740585,1.408740377
'IPSL-CM6A-LR','ssp126','npp',6.3178245,1.479251565
'IPSL-CM6A-LR','ssp126','npp',6.098968346,2.068600822
'IPSL-CM6A-LR','ssp126','npp',7.79399276,1.82708655
'IPSL-CM6A-LR','ssp126','npp',8.38691021,1.854298431
'IPSL-CM6A-LR','ssp126','npp',6.810045609,1.640398594
'IPSL-CM6A-LR','ssp126','npp',8.62345456,1.571407915
'IPSL-CM6A-LR','ssp126','npp',6.549379335,1.301438552
'IPSL-CM6A-LR','ssp126','npp',8.59595859,1.72285763
'IPSL-CM6A-LR','ssp126','npp',6.561046647,1.748632123
'IPSL-CM6A-LR','ssp126','npp',6.402788671,1.716947188
'IPSL-CM6A-LR','ssp126','npp',10.02388787,2.225396029
'IPSL-CM6A-LR','ssp126','npp',9.461341354,2.16112645
'IPSL-CM6A-LR','ssp126','npp',7.729633704,1.670279561
'IPSL-CM6A-LR','ssp126','npp',7.709979881,1.999020837
'IPSL-CM6A-LR','ssp126','npp',5.735691464,2.273471404
'IPSL-CM6A-LR','ssp126','npp',4.289283945,1.772597659
'IPSL-CM6A-LR','ssp126','npp',9.331273065,1.965772043
'IPSL-CM6A-LR','ssp126','npp',8.751893963,1.846889026
'IPSL-CM6A-LR','ssp126','npp',6.854501328,1.868612759
'IPSL-CM6A-LR','ssp126','npp',7.419347436,1.91190407
'IPSL-CM6A-LR','ssp126','npp',7.843917051,1.581932883
'IPSL-CM6A-LR','ssp126','npp',6.499393527,1.985860955
'IPSL-CM6A-LR','ssp126','npp',7.789165145,1.614398905
'IPSL-CM6A-LR','ssp126','npp',8.601199322,1.972771733
'IPSL-CM6A-LR','ssp126','npp',7.574449497,1.9195328
'IPSL-CM6A-LR','ssp126','npp',9.238628123,2.083050639
'IPSL-CM6A-LR','ssp126','npp',6.415828144,2.164615608
'IPSL-CM6A-LR','ssp126','npp',9.329641979,2.000866103
'IPSL-CM6A-LR','ssp126','npp',9.747095687,2.159046474
'IPSL-CM6A-LR','ssp126','npp',10.18527593,1.705411294
'IPSL-CM6A-LR','ssp126','npp',7.230168925,1.428361828
'IPSL-CM6A-LR','ssp126','npp',7.569760074,1.602802958
'IPSL-CM6A-LR','ssp126','npp',6.363243332,1.463647036
'IPSL-CM6A-LR','ssp126','npp',9.140875619,1.83364359
'IPSL-CM6A-LR','ssp126','npp',7.011653237,1.317053555
'IPSL-CM6A-LR','ssp126','npp',7.505237142,1.390217045
'IPSL-CM6A-LR','ssp126','npp',7.099680403,1.534888538
'IPSL-CM6A-LR','ssp126','npp',5.429355814,1.690243742
'IPSL-CM6A-LR','ssp126','npp',5.237221776,1.53063417
'IPSL-CM6A-LR','ssp126','rh',-0.174702823,-0.102645991
'IPSL-CM6A-LR','ssp126','rh',-0.001961876,-0.197143388
'IPSL-CM6A-LR','ssp126','rh',-0.280219973,-0.002371964
'IPSL-CM6A-LR','ssp126','rh',0.077775983,0.176954288
'IPSL-CM6A-LR','ssp126','rh',0.379108689,0.125207055
'IPSL-CM6A-LR','ssp126','rh',0.383713412,0.011628219
'IPSL-CM6A-LR','ssp126','rh',0.801306123,0.183548783
'IPSL-CM6A-LR','ssp126','rh',0.983245506,0.262764922
'IPSL-CM6A-LR','ssp126','rh',2.174107583,0.3317716
'IPSL-CM6A-LR','ssp126','rh',1.594916558,0.275480234
'IPSL-CM6A-LR','ssp126','rh',1.423275687,0.378755241
'IPSL-CM6A-LR','ssp126','rh',1.473597453,0.257669608
'IPSL-CM6A-LR','ssp126','rh',1.915969405,0.265152596
'IPSL-CM6A-LR','ssp126','rh',2.388409817,0.450452883
'IPSL-CM6A-LR','ssp126','rh',2.673440826,0.63688463
'IPSL-CM6A-LR','ssp126','rh',2.738529695,0.639951379
'IPSL-CM6A-LR','ssp126','rh',2.92211846,0.635382537
'IPSL-CM6A-LR','ssp126','rh',2.287719091,0.45305153
'IPSL-CM6A-LR','ssp126','rh',3.009195467,0.717824159
'IPSL-CM6A-LR','ssp126','rh',3.573334155,0.773090437
'IPSL-CM6A-LR','ssp126','rh',3.600168383,0.87839142
'IPSL-CM6A-LR','ssp126','rh',3.853079794,0.770957209
'IPSL-CM6A-LR','ssp126','rh',3.379927966,0.926742568
'IPSL-CM6A-LR','ssp126','rh',3.968688308,0.960051059
'IPSL-CM6A-LR','ssp126','rh',4.257822456,0.854217814
'IPSL-CM6A-LR','ssp126','rh',4.542604563,0.882590675
'IPSL-CM6A-LR','ssp126','rh',4.864946797,1.039029794
'IPSL-CM6A-LR','ssp126','rh',4.11510909,1.044019621
'IPSL-CM6A-LR','ssp126','rh',4.462139383,1.185485399
'IPSL-CM6A-LR','ssp126','rh',4.718648889,1.029466465
'IPSL-CM6A-LR','ssp126','rh',4.117800952,1.11861146
'IPSL-CM6A-LR','ssp126','rh',4.84836527,1.076563128
'IPSL-CM6A-LR','ssp126','rh',4.756856079,1.190278957
'IPSL-CM6A-LR','ssp126','rh',5.348544004,1.329597132
'IPSL-CM6A-LR','ssp126','rh',4.598461875,1.37652537
'IPSL-CM6A-LR','ssp126','rh',5.140807605,1.551239381
'IPSL-CM6A-LR','ssp126','rh',4.499610453,1.289460447
'IPSL-CM6A-LR','ssp126','rh',4.578742778,1.131065796
'IPSL-CM6A-LR','ssp126','rh',5.645063084,1.521179444
'IPSL-CM6A-LR','ssp126','rh',5.581667468,1.457233045
'IPSL-CM6A-LR','ssp126','rh',6.699921379,1.371239077
'IPSL-CM6A-LR','ssp126','rh',5.589456514,1.356218891
'IPSL-CM6A-LR','ssp126','rh',5.917780355,1.564524539
'IPSL-CM6A-LR','ssp126','rh',6.56086752,1.500994346
'IPSL-CM6A-LR','ssp126','rh',5.658953683,1.325895216
'IPSL-CM6A-LR','ssp126','rh',5.889587938,1.347975191
'IPSL-CM6A-LR','ssp126','rh',6.163973082,1.460107181
'IPSL-CM6A-LR','ssp126','rh',6.158205552,1.38671483
'IPSL-CM6A-LR','ssp126','rh',6.316657286,1.759270816
'IPSL-CM6A-LR','ssp126','rh',6.622485608,1.64771398
'IPSL-CM6A-LR','ssp126','rh',6.761506335,1.491264257
'IPSL-CM6A-LR','ssp126','rh',6.548804658,1.820921884
'IPSL-CM6A-LR','ssp126','rh',6.815131869,1.618838862
'IPSL-CM6A-LR','ssp126','rh',6.392601731,1.615234423
'IPSL-CM6A-LR','ssp126','rh',6.829337796,1.615986641
'IPSL-CM6A-LR','ssp126','rh',6.89938294,1.603533118
'IPSL-CM6A-LR','ssp126','rh',6.189425219,1.520839316
'IPSL-CM6A-LR','ssp126','rh',6.668785177,1.752097393
'IPSL-CM6A-LR','ssp126','rh',7.606512269,1.952484333
'IPSL-CM6A-LR','ssp126','rh',7.350293044,1.828783253
'IPSL-CM6A-LR','ssp126','rh',6.880289494,1.771953323
'IPSL-CM6A-LR','ssp126','rh',6.926627341,1.94255917
'IPSL-CM6A-LR','ssp126','rh',6.061699851,1.90690223
'IPSL-CM6A-LR','ssp126','rh',6.373325695,1.819631605
'IPSL-CM6A-LR','ssp126','rh',7.653760487,2.025221035
'IPSL-CM6A-LR','ssp126','rh',7.202071002,1.847627697
'IPSL-CM6A-LR','ssp126','rh',6.74576517,1.926747494
'IPSL-CM6A-LR','ssp126','rh',7.213820091,1.869592399
'IPSL-CM6A-LR','ssp126','rh',6.989379677,1.916778886
'IPSL-CM6A-LR','ssp126','rh',6.947587049,1.892605749
'IPSL-CM6A-LR','ssp126','rh',6.955251252,1.884468934
'IPSL-CM6A-LR','ssp126','rh',6.815868495,1.986534782
'IPSL-CM6A-LR','ssp126','rh',7.709606887,1.965823113
'IPSL-CM6A-LR','ssp126','rh',7.173161863,2.008874296
'IPSL-CM6A-LR','ssp126','rh',7.031426414,2.126946148
'IPSL-CM6A-LR','ssp126','rh',7.799459749,2.127510331
'IPSL-CM6A-LR','ssp126','rh',7.449054056,1.902502174
'IPSL-CM6A-LR','ssp126','rh',7.112928443,1.869034639
'IPSL-CM6A-LR','ssp126','rh',7.500309025,2.00612993
'IPSL-CM6A-LR','ssp126','rh',7.000189813,1.853888369
'IPSL-CM6A-LR','ssp126','rh',6.96423386,1.804475381
'IPSL-CM6A-LR','ssp126','rh',6.654237273,1.809825864
'IPSL-CM6A-LR','ssp126','rh',6.936036708,1.877710724
'IPSL-CM6A-LR','ssp126','rh',7.453966768,1.945093403
'IPSL-CM6A-LR','ssp126','rh',6.861397476,1.899383659
'IPSL-CM6A-LR','ssp126','rh',5.935717757,1.838897477
'IPSL-CM6A-LR','ssp245','nep',1.512920213,-0.000260144
'IPSL-CM6A-LR','ssp245','nep',-0.144092972,0.115434994
'IPSL-CM6A-LR','ssp245','nep',-2.057889254,0.050826251
'IPSL-CM6A-LR','ssp245','nep',0.039120937,-0.091590923
'IPSL-CM6A-LR','ssp245','nep',0.649941076,-0.074410178
'IPSL-CM6A-LR','ssp245','nep',0.044180993,0.147224511
'IPSL-CM6A-LR','ssp245','nep',-0.164547437,0.441786925
'IPSL-CM6A-LR','ssp245','nep',2.921753748,0.229410775
'IPSL-CM6A-LR','ssp245','nep',0.468519149,0.160756211
'IPSL-CM6A-LR','ssp245','nep',0.328756481,0.473515869
'IPSL-CM6A-LR','ssp245','nep',0.087198224,-0.097524167
'IPSL-CM6A-LR','ssp245','nep',0.180292424,0.457107517
'IPSL-CM6A-LR','ssp245','nep',0.177179354,-0.071404529
'IPSL-CM6A-LR','ssp245','nep',2.385911099,0.414927915
'IPSL-CM6A-LR','ssp245','nep',1.10990107,0.523920648
'IPSL-CM6A-LR','ssp245','nep',2.619254658,0.452896709
'IPSL-CM6A-LR','ssp245','nep',2.033674459,0.326414914
'IPSL-CM6A-LR','ssp245','nep',-0.800687074,0.542990693
'IPSL-CM6A-LR','ssp245','nep',2.277470465,0.441092004
'IPSL-CM6A-LR','ssp245','nep',2.658186867,0.346013731
'IPSL-CM6A-LR','ssp245','nep',3.571639126,0.552055341
'IPSL-CM6A-LR','ssp245','nep',1.799421182,0.479164528
'IPSL-CM6A-LR','ssp245','nep',0.28042787,0.421981924
'IPSL-CM6A-LR','ssp245','nep',2.610539192,0.391644155
'IPSL-CM6A-LR','ssp245','nep',1.311439552,0.504486915
'IPSL-CM6A-LR','ssp245','nep',-0.550835104,0.431193166
'IPSL-CM6A-LR','ssp245','nep',1.382101251,0.491745076
'IPSL-CM6A-LR','ssp245','nep',4.69595937,0.663141688
'IPSL-CM6A-LR','ssp245','nep',1.936064691,0.435424678
'IPSL-CM6A-LR','ssp245','nep',3.540335161,0.189542651
'IPSL-CM6A-LR','ssp245','nep',2.399645787,0.456763964
'IPSL-CM6A-LR','ssp245','nep',1.05956851,0.478661889
'IPSL-CM6A-LR','ssp245','nep',0.531012323,0.080109471
'IPSL-CM6A-LR','ssp245','nep',2.073047183,0.738233553
'IPSL-CM6A-LR','ssp245','nep',2.650218073,0.323842073
'IPSL-CM6A-LR','ssp245','nep',1.677104083,0.343245488
'IPSL-CM6A-LR','ssp245','nep',4.111876905,0.529007826
'IPSL-CM6A-LR','ssp245','nep',2.113452947,0.471522181
'IPSL-CM6A-LR','ssp245','nep',0.593216008,0.395364774
'IPSL-CM6A-LR','ssp245','nep',1.975433132,0.515967021
'IPSL-CM6A-LR','ssp245','nep',2.039499168,0.508418204
'IPSL-CM6A-LR','ssp245','nep',5.209590685,0.651650754
'IPSL-CM6A-LR','ssp245','nep',1.69491045,0.753083218
'IPSL-CM6A-LR','ssp245','nep',1.471694913,0.389049387
'IPSL-CM6A-LR','ssp245','nep',4.911799218,0.52955029
'IPSL-CM6A-LR','ssp245','nep',3.336879096,0.696421327
'IPSL-CM6A-LR','ssp245','nep',2.038321562,0.542463741
'IPSL-CM6A-LR','ssp245','nep',2.461397463,0.391998667
'IPSL-CM6A-LR','ssp245','nep',1.140322405,0.406627959
'IPSL-CM6A-LR','ssp245','nep',4.095852036,0.261663724
'IPSL-CM6A-LR','ssp245','nep',4.371360696,0.36772672
'IPSL-CM6A-LR','ssp245','nep',3.782385038,0.478833473
'IPSL-CM6A-LR','ssp245','nep',0.63142356,0.525304583
'IPSL-CM6A-LR','ssp245','nep',0.591272232,0.194944535
'IPSL-CM6A-LR','ssp245','nep',5.661330233,0.715032615
'IPSL-CM6A-LR','ssp245','nep',4.694214381,0.475108099
'IPSL-CM6A-LR','ssp245','nep',2.689733395,0.875580368
'IPSL-CM6A-LR','ssp245','nep',1.351141903,0.253933906
'IPSL-CM6A-LR','ssp245','nep',3.197398194,0.251235769
'IPSL-CM6A-LR','ssp245','nep',4.517552558,0.941571296
'IPSL-CM6A-LR','ssp245','nep',3.274542887,0.191318244
'IPSL-CM6A-LR','ssp245','nep',0.485094033,0.319077686
'IPSL-CM6A-LR','ssp245','nep',3.773008772,0.716496935
'IPSL-CM6A-LR','ssp245','nep',3.848221388,0.397241014
'IPSL-CM6A-LR','ssp245','nep',3.305951152,-0.015180855
'IPSL-CM6A-LR','ssp245','nep',4.858411998,0.694609576
'IPSL-CM6A-LR','ssp245','nep',4.746001936,0.606439918
'IPSL-CM6A-LR','ssp245','nep',1.757818082,0.268146131
'IPSL-CM6A-LR','ssp245','nep',3.1449178,0.495888023
'IPSL-CM6A-LR','ssp245','nep',1.865418658,0.318591611
'IPSL-CM6A-LR','ssp245','nep',1.545169039,0.538347069
'IPSL-CM6A-LR','ssp245','nep',1.991240935,0.379337116
'IPSL-CM6A-LR','ssp245','nep',3.994395718,0.850142578
'IPSL-CM6A-LR','ssp245','nep',4.715469975,0.374346866
'IPSL-CM6A-LR','ssp245','nep',3.910226953,0.577807507
'IPSL-CM6A-LR','ssp245','nep',0.597939053,0.204005966
'IPSL-CM6A-LR','ssp245','nep',3.748424574,0.547802015
'IPSL-CM6A-LR','ssp245','nep',4.454462689,0.397125556
'IPSL-CM6A-LR','ssp245','nep',3.268999846,0.170199058
'IPSL-CM6A-LR','ssp245','nep',3.319069723,0.356525498
'IPSL-CM6A-LR','ssp245','nep',2.197937932,0.619843003
'IPSL-CM6A-LR','ssp245','nep',2.336235403,0.296109072
'IPSL-CM6A-LR','ssp245','nep',1.482761757,0.480330939
'IPSL-CM6A-LR','ssp245','nep',6.256842531,0.724958888
'IPSL-CM6A-LR','ssp245','nep',5.294484429,0.723839489
'IPSL-CM6A-LR','ssp245','nep',0.705365213,0.100135776
'IPSL-CM6A-LR','ssp245','npp',1.208800213,-0.155340485
'IPSL-CM6A-LR','ssp245','npp',-0.295229014,-0.068694853
'IPSL-CM6A-LR','ssp245','npp',-1.842345278,0.231332751
'IPSL-CM6A-LR','ssp245','npp',0.145268659,-0.012141587
'IPSL-CM6A-LR','ssp245','npp',0.78350542,0.004844175
'IPSL-CM6A-LR','ssp245','npp',0.826467451,0.200451271
'IPSL-CM6A-LR','ssp245','npp',0.501584478,0.536871089
'IPSL-CM6A-LR','ssp245','npp',4.168207944,0.590762503
'IPSL-CM6A-LR','ssp245','npp',2.140625265,0.314544019
'IPSL-CM6A-LR','ssp245','npp',1.978856671,0.959892499
'IPSL-CM6A-LR','ssp245','npp',1.515744056,0.298194571
'IPSL-CM6A-LR','ssp245','npp',2.531121947,1.083136262
'IPSL-CM6A-LR','ssp245','npp',1.641693244,0.338192964
'IPSL-CM6A-LR','ssp245','npp',4.479266695,0.855544082
'IPSL-CM6A-LR','ssp245','npp',3.473198646,1.237282447
'IPSL-CM6A-LR','ssp245','npp',5.025119847,1.106755683
'IPSL-CM6A-LR','ssp245','npp',5.207351467,1.023211197
'IPSL-CM6A-LR','ssp245','npp',2.391700794,1.376051415
'IPSL-CM6A-LR','ssp245','npp',4.995695864,1.223263817
'IPSL-CM6A-LR','ssp245','npp',6.295767595,1.457096984
'IPSL-CM6A-LR','ssp245','npp',7.651649566,1.314762085
'IPSL-CM6A-LR','ssp245','npp',6.237825057,1.485634809
'IPSL-CM6A-LR','ssp245','npp',4.32418671,1.53654378
'IPSL-CM6A-LR','ssp245','npp',6.298707913,1.379502392
'IPSL-CM6A-LR','ssp245','npp',5.787603959,1.772252282
'IPSL-CM6A-LR','ssp245','npp',4.384336488,1.860139452
'IPSL-CM6A-LR','ssp245','npp',5.158971787,1.737817148
'IPSL-CM6A-LR','ssp245','npp',9.684725732,1.814883265
'IPSL-CM6A-LR','ssp245','npp',7.010336045,1.884060956
'IPSL-CM6A-LR','ssp245','npp',8.771232033,1.454108487
'IPSL-CM6A-LR','ssp245','npp',8.499561371,1.695674613
'IPSL-CM6A-LR','ssp245','npp',6.733785783,2.052778917
'IPSL-CM6A-LR','ssp245','npp',6.24877361,1.642967086
'IPSL-CM6A-LR','ssp245','npp',7.578864551,2.193322092
'IPSL-CM6A-LR','ssp245','npp',8.627876325,1.923168208
'IPSL-CM6A-LR','ssp245','npp',7.960144895,1.938148155
'IPSL-CM6A-LR','ssp245','npp',9.784167795,1.956865891
'IPSL-CM6A-LR','ssp245','npp',8.367981823,2.045598574
'IPSL-CM6A-LR','ssp245','npp',7.494498681,2.29465395
'IPSL-CM6A-LR','ssp245','npp',8.526685272,2.160127197
'IPSL-CM6A-LR','ssp245','npp',8.605154007,2.248231331
'IPSL-CM6A-LR','ssp245','npp',12.03317373,2.497734798
'IPSL-CM6A-LR','ssp245','npp',8.939646141,2.695702074
'IPSL-CM6A-LR','ssp245','npp',8.712224287,2.567437678
'IPSL-CM6A-LR','ssp245','npp',12.70931477,2.608881769
'IPSL-CM6A-LR','ssp245','npp',12.23514272,2.707708791
'IPSL-CM6A-LR','ssp245','npp',9.771941037,2.569617131
'IPSL-CM6A-LR','ssp245','npp',10.56792453,2.595933344
'IPSL-CM6A-LR','ssp245','npp',8.852063712,2.471822109
'IPSL-CM6A-LR','ssp245','npp',12.15910182,2.377049314
'IPSL-CM6A-LR','ssp245','npp',12.88109565,2.470656779
'IPSL-CM6A-LR','ssp245','npp',13.0954535,2.687976565
'IPSL-CM6A-LR','ssp245','npp',9.33822214,2.662073485
'IPSL-CM6A-LR','ssp245','npp',8.766263613,2.611461965
'IPSL-CM6A-LR','ssp245','npp',13.66428901,2.964455497
'IPSL-CM6A-LR','ssp245','npp',14.23821681,3.04871909
'IPSL-CM6A-LR','ssp245','npp',12.11454466,3.35484434
'IPSL-CM6A-LR','ssp245','npp',10.09340251,2.758074877
'IPSL-CM6A-LR','ssp245','npp',12.96453885,2.950512899
'IPSL-CM6A-LR','ssp245','npp',13.60411352,3.313210777
'IPSL-CM6A-LR','ssp245','npp',12.90253704,2.702734651
'IPSL-CM6A-LR','ssp245','npp',9.85489361,3.035704317
'IPSL-CM6A-LR','ssp245','npp',13.16026789,3.310851215
'IPSL-CM6A-LR','ssp245','npp',13.3389726,3.074692305
'IPSL-CM6A-LR','ssp245','npp',12.81011823,2.486155446
'IPSL-CM6A-LR','ssp245','npp',15.04014344,3.233744863
'IPSL-CM6A-LR','ssp245','npp',14.95616982,3.309007651
'IPSL-CM6A-LR','ssp245','npp',11.72226293,2.790721965
'IPSL-CM6A-LR','ssp245','npp',13.1290573,3.403221928
'IPSL-CM6A-LR','ssp245','npp',11.92524996,3.007273011
'IPSL-CM6A-LR','ssp245','npp',11.39691929,3.37158551
'IPSL-CM6A-LR','ssp245','npp',11.26205406,3.443733976
'IPSL-CM6A-LR','ssp245','npp',13.66272395,3.730536396
'IPSL-CM6A-LR','ssp245','npp',15.08072997,3.468498943
'IPSL-CM6A-LR','ssp245','npp',14.51601375,3.519299929
'IPSL-CM6A-LR','ssp245','npp',10.80956823,3.281877444
'IPSL-CM6A-LR','ssp245','npp',14.39487236,3.595282541
'IPSL-CM6A-LR','ssp245','npp',14.96365965,3.466060888
'IPSL-CM6A-LR','ssp245','npp',14.21407726,3.187556874
'IPSL-CM6A-LR','ssp245','npp',14.24962146,3.481718729
'IPSL-CM6A-LR','ssp245','npp',12.62993318,3.794876386
'IPSL-CM6A-LR','ssp245','npp',12.50112051,3.481659384
'IPSL-CM6A-LR','ssp245','npp',11.63711624,3.747317822
'IPSL-CM6A-LR','ssp245','npp',16.35417072,3.900342317
'IPSL-CM6A-LR','ssp245','npp',16.58397016,4.053556931
'IPSL-CM6A-LR','ssp245','npp',12.16803417,3.534852805
'IPSL-CM6A-LR','ssp245','rh',-0.304120007,-0.155080344
'IPSL-CM6A-LR','ssp245','rh',-0.151136071,-0.18412985
'IPSL-CM6A-LR','ssp245','rh',0.215543997,0.180506498
'IPSL-CM6A-LR','ssp245','rh',0.106147742,0.079449342
'IPSL-CM6A-LR','ssp245','rh',0.13356434,0.079254355
'IPSL-CM6A-LR','ssp245','rh',0.782286447,0.053226756
'IPSL-CM6A-LR','ssp245','rh',0.666131879,0.095084164
'IPSL-CM6A-LR','ssp245','rh',1.246454171,0.361351729
'IPSL-CM6A-LR','ssp245','rh',1.672106116,0.153787813
'IPSL-CM6A-LR','ssp245','rh',1.650100171,0.486376633
'IPSL-CM6A-LR','ssp245','rh',1.42854584,0.39571874
'IPSL-CM6A-LR','ssp245','rh',2.350829547,0.626028746
'IPSL-CM6A-LR','ssp245','rh',1.464513911,0.4095975
'IPSL-CM6A-LR','ssp245','rh',2.093355606,0.440616173
'IPSL-CM6A-LR','ssp245','rh',2.363297565,0.713361808
'IPSL-CM6A-LR','ssp245','rh',2.405865173,0.653858969
'IPSL-CM6A-LR','ssp245','rh',3.173677032,0.696796281
'IPSL-CM6A-LR','ssp245','rh',3.192387862,0.833060722
'IPSL-CM6A-LR','ssp245','rh',2.71822541,0.782171814
'IPSL-CM6A-LR','ssp245','rh',3.63758075,1.111083258
'IPSL-CM6A-LR','ssp245','rh',4.080010461,0.762706749
'IPSL-CM6A-LR','ssp245','rh',4.438403913,1.006470285
'IPSL-CM6A-LR','ssp245','rh',4.043758857,1.114561865
'IPSL-CM6A-LR','ssp245','rh',3.688168732,0.987858241
'IPSL-CM6A-LR','ssp245','rh',4.476164369,1.267765371
'IPSL-CM6A-LR','ssp245','rh',4.935171581,1.428946279
'IPSL-CM6A-LR','ssp245','rh',3.776870546,1.246072075
'IPSL-CM6A-LR','ssp245','rh',4.988766377,1.15174158
'IPSL-CM6A-LR','ssp245','rh',5.074271357,1.448636285
'IPSL-CM6A-LR','ssp245','rh',5.230896866,1.264565838
'IPSL-CM6A-LR','ssp245','rh',6.099915573,1.238910653
'IPSL-CM6A-LR','ssp245','rh',5.674217275,1.574117032
'IPSL-CM6A-LR','ssp245','rh',5.717761279,1.562857613
'IPSL-CM6A-LR','ssp245','rh',5.50581739,1.455088533
'IPSL-CM6A-LR','ssp245','rh',5.977658264,1.599326138
'IPSL-CM6A-LR','ssp245','rh',6.283040823,1.59490267
'IPSL-CM6A-LR','ssp245','rh',5.672290867,1.427858071
'IPSL-CM6A-LR','ssp245','rh',6.25452886,1.574076398
'IPSL-CM6A-LR','ssp245','rh',6.901282696,1.899289181
'IPSL-CM6A-LR','ssp245','rh',6.551252151,1.644160185
'IPSL-CM6A-LR','ssp245','rh',6.565654838,1.73981312
'IPSL-CM6A-LR','ssp245','rh',6.82358305,1.846084042
'IPSL-CM6A-LR','ssp245','rh',7.24473571,1.942618855
'IPSL-CM6A-LR','ssp245','rh',7.240529375,2.178388297
'IPSL-CM6A-LR','ssp245','rh',7.797515551,2.07933148
'IPSL-CM6A-LR','ssp245','rh',8.898263625,2.011287467
'IPSL-CM6A-LR','ssp245','rh',7.73361948,2.027153389
'IPSL-CM6A-LR','ssp245','rh',8.106527054,2.203934687
'IPSL-CM6A-LR','ssp245','rh',7.711741316,2.065194151
'IPSL-CM6A-LR','ssp245','rh',8.063249785,2.115385598
'IPSL-CM6A-LR','ssp245','rh',8.509734953,2.102930058
'IPSL-CM6A-LR','ssp245','rh',9.313068488,2.209143099
'IPSL-CM6A-LR','ssp245','rh',8.706798577,2.136768907
'IPSL-CM6A-LR','ssp245','rh',8.174991358,2.416517433
'IPSL-CM6A-LR','ssp245','rh',8.002958768,2.249422879
'IPSL-CM6A-LR','ssp245','rh',9.544002414,2.573610995
'IPSL-CM6A-LR','ssp245','rh',9.424811233,2.479263967
'IPSL-CM6A-LR','ssp245','rh',8.742260621,2.504140973
'IPSL-CM6A-LR','ssp245','rh',9.76714065,2.699277135
'IPSL-CM6A-LR','ssp245','rh',9.086560954,2.371639477
'IPSL-CM6A-LR','ssp245','rh',9.627994176,2.511416419
'IPSL-CM6A-LR','ssp245','rh',9.369799607,2.716626642
'IPSL-CM6A-LR','ssp245','rh',9.387259119,2.594354281
'IPSL-CM6A-LR','ssp245','rh',9.490751214,2.677451296
'IPSL-CM6A-LR','ssp245','rh',9.504167089,2.501336312
'IPSL-CM6A-LR','ssp245','rh',10.18173147,2.539135287
'IPSL-CM6A-LR','ssp245','rh',10.21016792,2.702567734
'IPSL-CM6A-LR','ssp245','rh',9.964444857,2.522575835
'IPSL-CM6A-LR','ssp245','rh',9.98413949,2.907333902
'IPSL-CM6A-LR','ssp245','rh',10.0598313,2.688681405
'IPSL-CM6A-LR','ssp245','rh',9.851750277,2.833238444
'IPSL-CM6A-LR','ssp245','rh',9.270813126,3.064396867
'IPSL-CM6A-LR','ssp245','rh',9.668328212,2.880393817
'IPSL-CM6A-LR','ssp245','rh',10.36525997,3.094152077
'IPSL-CM6A-LR','ssp245','rh',10.60578682,2.94149243
'IPSL-CM6A-LR','ssp245','rh',10.21162917,3.077871475
'IPSL-CM6A-LR','ssp245','rh',10.64644781,3.047480524
'IPSL-CM6A-LR','ssp245','rh',10.50919698,3.068935338
'IPSL-CM6A-LR','ssp245','rh',10.94507744,3.017357821
'IPSL-CM6A-LR','ssp245','rh',10.93055174,3.125193235
'IPSL-CM6A-LR','ssp245','rh',10.43199525,3.175033382
'IPSL-CM6A-LR','ssp245','rh',10.16488513,3.185550325
'IPSL-CM6A-LR','ssp245','rh',10.15435448,3.266986883
'IPSL-CM6A-LR','ssp245','rh',10.09732816,3.175383431
'IPSL-CM6A-LR','ssp245','rh',11.28948572,3.329717446
'IPSL-CM6A-LR','ssp245','rh',11.46266892,3.43471703
'IPSL-CM6A-LR','ssp370','nep',0.889792751,0.219428174
'IPSL-CM6A-LR','ssp370','nep',-0.081953641,-0.228163639
'IPSL-CM6A-LR','ssp370','nep',-2.409563495,-0.009192589
