variable,scale,scenario,temperature,data,model
'RH','GLB','SSP585',5.283416651,15884.12949,'EC-Earth3-Veg'
'RH','GLB','SSP585',5.323552146,16751.27791,'EC-Earth3-Veg'
'RH','GLB','SSP585',5.447605948,15801.962,'EC-Earth3-Veg'
'RH','GLB','SSP585',5.221566228,16107.30576,'EC-Earth3-Veg'
'RH','GLB','SSP585',-0.151940706,-515.4263188,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.007243664,246.0831759,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.288076092,-191.8859105,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.020946528,384.2916109,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.107945194,76.93744248,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.036241947,9.664333628,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.203497081,161.1410003,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.235631133,105.968324,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.085063463,807.1292296,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.036356023,1291.348134,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.127109436,1572.045167,'IPSL-CM6A-LR'
'RH','GLB','SSP585',-0.052067252,1973.47337,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.207059064,2226.977836,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.422619177,2343.906936,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.489309208,2586.988622,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.52877174,2321.673086,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.045382857,1903.362859,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.08291429,2999.846286,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.082124024,3145.59379,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.204372945,3572.616377,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.142195848,3836.160449,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.342128987,4454.316292,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.394332798,4842.378682,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.647240839,5196.525677,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.813388552,4429.069959,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.676840423,5402.90316,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.036655204,5333.422038,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.212761617,5111.027002,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.262739838,5972.215868,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.554435793,5787.519704,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.543259668,6008.506569,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.432825804,7185.457346,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.682404777,7884.343933,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.583080958,8238.477748,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.665513849,8321.068641,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.947248053,8398.446229,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.877691893,8429.851261,'IPSL-CM6A-LR'
'RH','GLB','SSP585',1.860470423,8315.148235,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.004239682,8173.217834,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.019069961,8398.001754,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.092957468,9509.155682,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.341536164,9180.409243,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.377989142,9102.531067,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.313829491,9644.864534,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.191778852,10032.91443,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.330859417,9859.578152,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.372612963,10169.03414,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.415814678,10994.75849,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.724173745,11351.40036,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.590537619,11554.96405,'IPSL-CM6A-LR'
'RH','GLB','SSP585',2.767096783,11555.56364,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.055183131,11185.47671,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.05414648,10519.63019,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.107526802,11709.41629,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.285048058,11921.43405,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.580922835,12223.09987,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.643359085,12474.70268,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.766281321,12430.34541,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.444453536,12790.39518,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.761343146,13176.14247,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.571761904,13107.94027,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.717394195,13196.32087,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.873797027,12620.36727,'IPSL-CM6A-LR'
'RH','GLB','SSP585',3.949646112,12915.56074,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.075579261,13390.52859,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.531175687,14123.3599,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.737398527,14107.5043,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.379561359,13951.91341,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.531788828,14878.35422,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.728511592,14005.99031,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.663173762,14662.90156,'IPSL-CM6A-LR'
'RH','GLB','SSP585',4.938855539,14596.1628,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.187796897,14206.48453,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.262609997,14419.00668,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.391078698,14262.90293,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.582247221,13480.27192,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.639034361,13213.7462,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.504430401,13103.4985,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.528701054,14561.75656,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.600302923,14264.73436,'IPSL-CM6A-LR'
'RH','GLB','SSP585',5.888999573,14077.62992,'IPSL-CM6A-LR'
'RH','GLB','SSP585',6.100139483,13540.49384,'IPSL-CM6A-LR'
'RH','GLB','SSP585',6.080966537,13694.82347,'IPSL-CM6A-LR'
'RH','GLB','SSP585',6.22191725,13939.86664,'IPSL-CM6A-LR'
'RH','GLB','SSP585',6.450320311,13688.83652,'IPSL-CM6A-LR'
'RH','GLB','SSP585',6.336198307,14263.22159,'IPSL-CM6A-LR'
'RH','GLB','SSP585',0.023463812,335.420264,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',-0.023258633,-179.8916495,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.032802036,-428.3496798,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.062230054,-386.7067058,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',-0.095237269,659.527771,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',-0.119721914,1211.39008,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.294923701,1914.227049,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.487400764,1959.856892,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.430179383,985.3458228,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.265218354,1947.24261,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.465504234,2292.762613,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.210007928,1612.638279,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.396759483,2523.81641,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.359426864,2922.703841,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.305089651,4007.15105,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.251305697,3459.549863,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.4034366,2191.533467,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.349442891,4519.417528,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.316207548,3565.983945,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.406054772,4975.262872,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.375936531,5273.743306,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.446655219,5569.541462,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.705813036,5340.770364,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.831403132,5651.985171,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.624834227,5440.204483,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.990348151,5662.567923,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.838290319,6241.21825,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.847648304,6021.537766,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.052620844,6236.491547,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.012702773,5724.396274,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.836834464,6003.059984,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.14414998,7037.637688,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.176771186,5591.016532,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',0.979832712,5827.632685,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.057793677,6599.242631,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.135093363,6586.569338,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.076861026,6518.798982,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.220735859,7718.455963,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.319915457,8361.849604,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.58946209,8871.36974,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.325495289,9750.950042,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.305477728,9370.902404,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.338713687,10003.44924,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.563788525,9547.671186,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.640611526,11257.77445,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.6173226,9856.573283,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.758468396,10123.15766,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.729074621,11572.4469,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.747280285,11787.61465,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.726110297,11945.26962,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.040080372,11412.73291,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.995651427,12215.20795,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.850151291,13272.87418,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',1.789192148,13735.28488,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.195954873,11453.61452,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.537636731,13350.4722,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.17204022,14214.10002,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.005602355,14821.78331,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.032229623,13004.45128,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.389769424,14227.79906,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.664727866,15336.61129,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.515858589,15346.08009,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.553671909,17361.83002,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.589330317,15532.65879,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.518264895,15957.4916,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.525278214,15777.80326,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.637169532,16058.12822,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.71341656,15528.14217,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.014387984,15983.72147,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',2.922652094,17736.03298,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.031162392,18142.77411,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.042048841,17575.80352,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.119904196,16631.17639,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.33797838,18137.13886,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.189818511,17661.89481,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.121211561,18197.85331,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.310555063,18986.2647,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.161999286,18926.01803,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.299830963,19003.14081,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.406394281,20942.07316,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.517784672,19480.86593,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.456306489,19345.52467,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.4511518,19494.49655,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.883283723,20057.58358,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.89208477,20726.76492,'MPI-ESM1-2-LR'
'RH','GLB','SSP585',3.627672389,22222.86385,'MPI-ESM1-2-LR'
'NEP','NHL','SSP126',-0.136231842,-68.11883503,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.168622114,-224.9201399,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',-0.077609706,49.52621958,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',-0.013327228,91.04451332,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.058546661,152.468242,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.316677899,16.07277829,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.108068183,168.1517896,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.577454345,87.56338887,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.091481378,195.5175808,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.004416651,-42.99236166,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.296385425,33.68261662,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.623827829,-212.1563798,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.951643807,9.503937887,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.499096773,76.37322724,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.773031526,60.26705012,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.014584066,-180.2799114,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.692129191,-63.87724367,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.46244338,134.9801215,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.432978087,-70.28859112,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.377409909,-336.7071256,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.962244922,114.9198404,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.796826658,-150.7209654,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.816573226,-22.3979232,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.699467446,-332.1496582,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.264286002,-480.4993079,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.251237369,-169.2263768,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.507920154,-5.413647919,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.919646341,-374.8574471,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.156216681,-61.75258681,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.005453969,-117.2859107,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.844898165,-445.0982312,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.649817426,-325.9194052,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.131463257,-136.104641,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.175697529,30.69917717,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',0.746050401,-75.76385218,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.57866481,-287.3474035,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.262770998,-238.386494,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.314905594,-183.1492803,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.829367576,22.73715114,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.958328941,-104.0689744,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.653878793,-258.8913488,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.077766175,-316.7912012,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.411102671,-444.5404132,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.187520367,-70.97221822,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.758884779,-0.124228326,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.117497555,-183.5255947,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.248040506,-254.7513304,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.985295953,-421.952293,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.506913474,-449.019343,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.29424355,-308.6533985,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.556376525,-514.9994192,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',1.729469857,-349.8172816,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.342098152,-440.9793259,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.482038262,-378.7611992,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.902374894,-172.3089233,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.016822144,85.08828955,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.381600084,60.17486402,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.893891075,-301.6761328,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.891702599,-637.5264379,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.126624988,-579.9488368,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.917765869,-344.3713847,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.318545467,-303.3904911,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.697385791,-125.3460223,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.901382155,-8.5806316,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.102102438,-552.4733433,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.029985037,-174.5054378,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.125916836,-226.5404622,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.6587029,-474.2714092,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.785380688,-616.9549172,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.108071876,-371.7620854,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.499405101,-526.9481723,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.753457271,-630.9144514,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.811211231,-478.9883602,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.269552085,-362.3831708,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.323855517,-361.8505685,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.482834593,-384.7479658,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.882629345,-748.9062726,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.303245523,-251.3809633,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.473488307,-187.0584638,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.823093637,-371.0618249,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.984636983,-587.1273076,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.105719111,-489.3787024,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.611033421,-331.9436439,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',2.77183011,-570.6036265,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.196531927,-423.1729726,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',3.34770449,-474.8111731,'ACCESS-ESM1-5'
'NEP','NHL','SSP126',-0.730680994,42.45577725,'BCC-CSM2-MR'
'NEP','NHL','SSP126',-0.140957504,-165.4345846,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.709794747,-100.6403372,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.142969099,398.0782613,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.018874651,-174.4591167,'BCC-CSM2-MR'
'NEP','NHL','SSP126',-0.298327386,748.3956605,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.266069453,-344.2111082,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.275833211,397.8419225,'BCC-CSM2-MR'
'NEP','NHL','SSP126',-0.181503765,767.7549784,'BCC-CSM2-MR'
'NEP','NHL','SSP126',-0.135370184,341.6393113,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.503531364,178.4518088,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.094791904,424.3182821,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.000574218,832.5846661,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.393100424,645.7151373,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.157995181,-161.3302593,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.20566716,408.4782171,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.870649048,800.7324067,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.810750158,-615.5529544,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.795339092,-36.08378894,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.389075455,-388.4743177,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.162315649,159.9368177,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.989346993,240.7594456,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.996458871,-517.6747226,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.33849309,287.7932564,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.382004224,156.8539822,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.457813876,365.7225825,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.296547203,417.4784531,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.245222252,1658.232866,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.925827413,-258.8702444,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.858941193,393.8946822,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.50955091,49.17025439,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.971554928,224.2430618,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.824345549,1012.63757,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.385451907,1146.465186,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.199554284,284.4198389,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.663716205,321.0788776,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.401300728,-421.2872206,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.186348353,-1500.619408,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.200786177,545.1200072,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.174197282,-739.9696984,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.762248451,642.5957976,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.182072261,881.9136759,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.102249539,-398.2429517,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.116131865,-563.3931799,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.524130213,518.7458743,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.430320184,367.9387976,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.766288665,-14.95750752,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.893940626,869.3097039,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.665513963,680.2874119,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.841149281,1112.280899,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.290827965,441.5424441,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.897453842,1185.872096,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.431696572,118.9047776,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.512507426,-219.306438,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.368979592,925.3810955,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.3988098,-277.3966963,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.483459959,773.3213317,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.599778579,393.100826,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.753105692,-439.5732538,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.499285081,-328.9405034,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.355219827,-328.2216989,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.876262839,-1081.863751,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.358032638,-1316.609941,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.767024977,370.3190647,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.876928877,127.8259391,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.950012243,361.3376804,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.484705345,235.6329946,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.312112071,-186.2233354,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.425077631,-143.7141921,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.572284699,-1363.745667,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.37557211,-23.8031184,'BCC-CSM2-MR'
'NEP','NHL','SSP126',2.120655384,-434.5043933,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.525434922,-580.9011518,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.508346928,634.7954575,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.147012863,970.2842664,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.107773389,364.0522556,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.214433539,-1061.60633,'BCC-CSM2-MR'
'NEP','NHL','SSP126',0.997186963,449.9745134,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.622450132,549.2869268,'BCC-CSM2-MR'
'NEP','NHL','SSP126',1.504690004,-1151.555038,'BCC-CSM2-MR'
